Z_real,Z_imag,Spectrum_Number,Frequency_Hz
8.950898012133e+01,-1.133513062587e+01,8,7.196856730012e+01
9.085262461925e+01,-8.788540412485e+00,8,5.179474679231e+01
9.177255836533e+01,-6.763552327783e+00,8,3.727593720315e+01
9.240726550969e+01,-5.178605231355e+00,8,2.682695795280e+01
9.284984874626e+01,-3.951041239205e+00,8,1.930697728883e+01
9.316208630590e+01,-3.006984276404e+00,8,1.389495494373e+01
9.338491509334e+01,-2.284468820521e+00,8,1.000000000000e+01
9.354562940073e+01,-1.733365742276e+00,8,7.196856730012e+00
9.366262514182e+01,-1.314006018098e+00,8,5.179474679231e+00
9.374846715615e+01,-9.954369907759e-01,8,3.727593720315e+00
9.381186066879e+01,-7.537307013853e-01,8,2.682695795280e+00
9.385892196595e+01,-5.705059746516e-01,8,1.930697728883e+00
9.389400455526e+01,-4.317042514791e-01,8,1.389495494373e+00
9.392024315613e+01,-3.266062182472e-01,8,1.000000000000e+00
9.393991732302e+01,-2.470567186104e-01,8,7.196856730012e-01
9.395469845319e+01,-1.868613252578e-01,8,5.179474679231e-01
9.396582030009e+01,-1.413204429966e-01,8,3.727593720315e-01
9.397419848836e+01,-1.068716602500e-01,8,2.682695795280e-01
9.398051544752e+01,-8.081631067331e-02,8,1.930697728883e-01
9.398528150290e+01,-6.111102522629e-02,8,1.389495494373e-01
9.398887926900e+01,-4.620916359268e-02,8,1.000000000000e-01
9.399159618338e+01,-3.494037622728e-02,8,7.196856730012e-02
9.399364851395e+01,-2.641923251317e-02,8,5.179474679231e-02
9.399519917166e+01,-1.997595921492e-02,8,3.727593720315e-02
9.399637098448e+01,-1.510397222245e-02,8,2.682695795280e-02
9.399725662266e+01,-1.142014870338e-02,8,1.930697728883e-02
9.399792603951e+01,-8.634756724884e-03,8,1.389495494373e-02
9.399843206092e+01,-6.528700791145e-03,8,1.000000000000e-02
1.028859039228e+01,-1.139506352880e+00,9,1.000000000000e+05
1.038730747223e+01,-1.504041706252e+00,9,7.196856730012e+04
1.052200645641e+01,-1.983798561536e+00,9,5.179474679231e+04
1.070729524057e+01,-2.614067323475e+00,9,3.727593720315e+04
1.096460839030e+01,-3.439992297770e+00,9,2.682695795280e+04
1.132581028005e+01,-4.518458563081e+00,9,1.930697728883e+04
1.183875695953e+01,-5.919461125878e+00,9,1.389495494373e+04
1.257569550661e+01,-7.725803989209e+00,9,1.000000000000e+04
1.364537896957e+01,-1.002881606115e+01,9,7.196856730012e+03
1.520899611227e+01,-1.291583469261e+01,9,5.179474679231e+03
1.749716043148e+01,-1.644260913235e+01,9,3.727593720315e+03
2.081804486454e+01,-2.058218363321e+01,9,2.682695795280e+03
2.553360659919e+01,-2.514699023400e+01,9,1.930697728883e+03
3.196749272061e+01,-2.970438563505e+01,9,1.389495494373e+03
4.022128678090e+01,-3.355451399741e+01,9,1.000000000000e+03
4.995747622571e+01,-3.587598400293e+01,9,7.196856730012e+02
6.033251769813e+01,-3.606466613576e+01,9,5.179474679231e+02
7.024524343847e+01,-3.406773536963e+01,9,3.727593720315e+02
7.878326260218e+01,-3.041580969237e+01,9,2.682695795280e+02
8.552215708210e+01,-2.592127730358e+01,9,1.930697728883e+02
9.050431240993e+01,-2.132015362749e+01,9,1.389495494373e+02
9.403147961086e+01,-1.709119831432e+01,9,1.000000000000e+02
9.646803149987e+01,-1.345739815642e+01,9,7.196856730012e+01
9.813408166513e+01,-1.046639264214e+01,9,5.179474679231e+01
9.927306816400e+01,-8.071899016651e+00,9,3.727593720315e+01
1.000566097563e+02,-6.189390281763e+00,9,2.682695795280e+01
1.006009890833e+02,-4.727026401260e+00,9,1.930697728883e+01
1.009835753374e+02,-3.600131963247e+00,9,1.389495494373e+01
1.012556083973e+02,-2.736490134836e+00,9,1.000000000000e+01
1.014511620189e+02,-2.077104130754e+00,9,7.196856730012e+00
1.015931123704e+02,-1.575002662193e+00,9,5.179474679231e+00
1.016970141915e+02,-1.193390653078e+00,9,3.727593720315e+00
1.017735941046e+02,-9.037487554477e-01,9,2.682695795280e+00
1.018303549584e+02,-6.841292767100e-01,9,1.930697728883e+00
1.018726154395e+02,-5.177247495957e-01,9,1.389495494373e+00
1.019041915716e+02,-3.917084420046e-01,9,1.000000000000e+00
1.019278499501e+02,-2.963156232419e-01,9,7.196856730012e-01
1.019456139986e+02,-2.241258120596e-01,9,5.179474679231e-01
1.019589742913e+02,-1.695072984246e-01,9,3.727593720315e-01
1.019690352605e+02,-1.281900224434e-01,9,2.682695795280e-01
1.019766190077e+02,-9.693863755198e-02,9,1.930697728883e-01
1.019823396943e+02,-7.330306863836e-02,9,1.389495494373e-01
1.019866574305e+02,-5.542864186515e-02,9,1.000000000000e-01
1.019899176670e+02,-4.191180674469e-02,9,7.196856730012e-02
1.019923802029e+02,-3.169064105110e-02,9,5.179474679231e-02
1.019942406719e+02,-2.396183079891e-02,9,3.727593720315e-02
1.019956465348e+02,-1.811776769510e-02,9,2.682695795280e-02
1.019967090242e+02,-1.369891401752e-02,9,1.930697728883e-02
1.019975120924e+02,-1.035774336837e-02,9,1.389495494373e-02
1.019981191296e+02,-7.831452242799e-03,9,1.000000000000e-02
1.028753287387e+01,-1.140077362367e+00,10,1.000000000000e+05
1.038546889214e+01,-1.505052731869e+00,10,7.196856730012e+04
1.051881672205e+01,-1.985594840835e+00,10,5.179474679231e+04
1.070177753450e+01,-2.617272260809e+00,10,3.727593720315e+04
1.095510228786e+01,-3.445739544544e+00,10,2.682695795280e+04
1.130952582327e+01,-4.528824998655e+00,10,1.930697728883e+04
1.181108629885e+01,-5.938278261027e+00,10,1.389495494373e+04
1.252922673870e+01,-7.760176303350e+00,10,1.000000000000e+04
1.356868254535e+01,-1.009192785453e+01,10,7.196856730012e+03
1.508566767782e+01,-1.303198181054e+01,10,5.179474679231e+03
1.730665313875e+01,-1.665566183715e+01,10,3.727593720315e+03
2.054193506649e+01,-2.096810532672e+01,10,2.682695795280e+03
2.517379424984e+01,-2.582766152912e+01,10,1.930697728883e+03
3.158288941289e+01,-3.085119420404e+01,10,1.389495494373e+03
3.997739280519e+01,-3.535838597046e+01,10,1.000000000000e+03
5.015262784452e+01,-3.846509996069e+01,10,7.196856730012e+02
6.134413395845e+01,-3.939925095782e+01,10,5.179474679231e+02
7.239092693054e+01,-3.790156731551e+01,10,3.727593720315e+02
8.219182361883e+01,-3.438159309690e+01,10,2.682695795280e+02
9.011448814102e+01,-2.967593885013e+01,10,1.930697728883e+02
9.607291642003e+01,-2.464083285108e+01,10,1.389495494373e+02
1.003369172728e+02,-1.988693270411e+01,10,1.000000000000e+02
1.032990509876e+02,-1.573208032499e+01,10,7.196856730012e+01
1.053281579714e+02,-1.227470742264e+01,10,5.179474679231e+01
1.067142866011e+02,-9.487221943768e+00,10,3.727593720315e+01
1.076656007769e+02,-7.285567715614e+00,10,2.682695795280e+01
1.083244337501e+02,-5.570009500545e+00,10,1.930697728883e+01
1.087858410188e+02,-4.245254102583e+00,10,1.389495494373e+01
1.091127940388e+02,-3.228526984695e+00,10,1.000000000000e+01
1.093470877718e+02,-2.451491989454e+00,10,7.196856730012e+00
1.095166905199e+02,-1.859390879845e+00,10,5.179474679231e+00
1.096405434605e+02,-1.409151598617e+00,10,3.727593720315e+00
1.097316529456e+02,-1.067298471954e+00,10,2.682695795280e+00
1.097990784423e+02,-8.080217983705e-01,10,1.930697728883e+00
1.098492172987e+02,-6.115311658125e-01,10,1.389495494373e+00
1.098866437407e+02,-4.627096582390e-01,10,1.000000000000e+00
1.099146643400e+02,-3.500415758468e-01,10,7.196856730012e-01
1.099356915440e+02,-2.647716937768e-01,10,5.179474679231e-01
1.099514989693e+02,-2.002530115598e-01,10,3.727593720315e-01
1.099633986723e+02,-1.514443730563e-01,10,2.682695795280e-01
1.099723660717e+02,-1.145254635403e-01,10,1.930697728883e-01
1.099791291477e+02,-8.660281329704e-02,10,1.389495494373e-01
1.099842328626e+02,-6.548587394197e-02,10,1.000000000000e-01
1.099880861329e+02,-4.951678625183e-02,10,7.196856730012e-02
1.099909963475e+02,-3.744114431799e-02,10,5.179474679231e-02
1.099931948967e+02,-2.830998335484e-02,10,3.727593720315e-02
1.099948561466e+02,-2.140550400342e-02,10,2.682695795280e-02
1.099961115986e+02,-1.618481662683e-02,10,1.930697728883e-02
1.099970604878e+02,-1.223735190770e-02,10,1.389495494373e-02
1.099977777350e+02,-9.252628068947e-03,10,1.000000000000e-02
1.028663071568e+01,-1.140562347818e+00,11,1.000000000000e+05
1.038389963758e+01,-1.505910710337e+00,11,7.196856730012e+04
1.051609238646e+01,-1.987117581731e+00,11,5.179474679231e+04
1.069706047204e+01,-2.619985626803e+00,11,3.727593720315e+04
1.094696494492e+01,-3.450597817453e+00,11,2.682695795280e+04
1.129556041365e+01,-4.537572728322e+00,11,1.930697728883e+04
1.178729346552e+01,-5.954127805637e+00,11,1.389495494373e+04
1.248911631394e+01,-7.789077284070e+00,11,1.000000000000e+04
1.350210182850e+01,-1.014492561598e+01,11,7.196856730012e+03
1.497767618307e+01,-1.312949383119e+01,11,5.179474679231e+03
1.713758386814e+01,-1.683483776562e+01,11,3.727593720315e+03
2.029155963051e+01,-2.129423641105e+01,11,2.682695795280e+03
2.483530759078e+01,-2.640831009729e+01,11,1.930697728883e+03
3.119398729483e+01,-3.184464552308e+01,11,1.389495494373e+03
3.966825963547e+01,-3.695606618363e+01,11,1.000000000000e+03
5.018463391739e+01,-4.082429147409e+01,11,7.196856730012e+02
6.208358355940e+01,-4.253709117018e+01,11,5.179474679231e+02
7.418873935735e+01,-4.162751787219e+01,11,3.727593720315e+02
8.523858634243e+01,-3.834845796683e+01,11,2.682695795280e+02
9.438541625258e+01,-3.352013508518e+01,11,1.930697728883e+02
1.013866149899e+02,-2.810048705749e+01,11,1.389495494373e+02
1.064549202058e+02,-2.283590910308e+01,11,1.000000000000e+02
1.099984538932e+02,-1.815188582907e+01,11,7.196856730012e+01
1.124320402320e+02,-1.420943528652e+01,11,5.179474679231e+01
1.140942672872e+02,-1.100731851758e+01,11,3.727593720315e+01
1.152329808158e+02,-8.465948416259e+00,11,2.682695795280e+01
1.160194023990e+02,-6.479348261658e+00,11,1.930697728883e+01
1.165684114614e+02,-4.942002118554e+00,11,1.389495494373e+01
1.169561914117e+02,-3.760388912026e+00,11,1.000000000000e+01
1.172332416763e+02,-2.856424499400e+00,11,7.196856730012e+00
1.174332633423e+02,-2.167112585428e+00,11,5.179474679231e+00
1.175789991211e+02,-1.642687441583e+00,11,3.727593720315e+00
1.176860049192e+02,-1.244361699873e+00,11,2.682695795280e+00
1.177650738193e+02,-9.421733228940e-01,11,1.930697728883e+00
1.178237994366e+02,-7.131177294409e-01,11,1.389495494373e+00
1.178675935215e+02,-5.396065985364e-01,11,1.000000000000e+00
1.179003569700e+02,-4.082327212581e-01,11,7.196856730012e-01
1.179249290704e+02,-3.087979156418e-01,11,5.179474679231e-01
1.179433931778e+02,-2.335569819306e-01,11,3.727593720315e-01
1.179572880618e+02,-1.766343699048e-01,11,2.682695795280e-01
1.179677562605e+02,-1.335765934932e-01,11,1.930697728883e-01
1.179756496462e+02,-1.010101478480e-01,11,1.389495494373e-01
1.179816054415e+02,-7.638079625372e-02,11,1.000000000000e-01
1.179861015100e+02,-5.775527844632e-02,11,7.196856730012e-02
1.179894969073e+02,-4.367072157745e-02,11,5.179474679231e-02
1.179920618229e+02,-3.302040503554e-02,11,3.727593720315e-02
1.179939998066e+02,-2.496717437787e-02,11,2.682695795280e-02
1.179954643383e+02,-1.887785266271e-02,11,1.930697728883e-02
1.179965712213e+02,-1.427358013191e-02,11,1.389495494373e-02
1.179974078749e+02,-1.079222700589e-02,11,1.000000000000e-02
1.028585202848e+01,-1.140979379617e+00,12,1.000000000000e+05
1.038254458105e+01,-1.506647925902e+00,12,7.196856730012e+04
1.051373855677e+01,-1.988424778288e+00,12,5.179474679231e+04
1.069298169152e+01,-2.622312263007e+00,12,3.727593720315e+04
1.093992094225e+01,-3.454757985945e+00,12,2.682695795280e+04
1.128345267905e+01,-4.545051750673e+00,12,1.930697728883e+04
1.176661995578e+01,-5.967655668332e+00,12,1.389495494373e+04
1.245415279579e+01,-7.813703594979e+00,12,1.000000000000e+04
1.344378986875e+01,-1.019002363159e+01,12,7.196856730012e+03
1.488242117242e+01,-1.321242543660e+01,12,5.179474679231e+03
1.698681073547e+01,-1.698737328719e+01,12,3.727593720315e+03
2.006435672874e+01,-2.157286425935e+01,12,2.682695795280e+03
2.451908705133e+01,-2.690806357945e+01,12,1.930697728883e+03
3.081046341401e+01,-3.271052566092e+01,12,1.389495494373e+03
3.931808642800e+01,-3.837496761734e+01,12,1.000000000000e+03
5.009320468961e+01,-4.297218299167e+01,12,7.196856730012e+02
6.259760307737e+01,-4.547835868761e+01,12,5.179474679231e+02
7.567860556633e+01,-4.522720803532e+01,12,3.727593720315e+02
8.794802414831e+01,-4.228904177834e+01,12,2.682695795280e+02
9.834481779006e+01,-3.742799401281e+01,12,1.930697728883e+02
1.064464454535e+02,-3.167986626129e+01,12,1.389495494373e+02
1.123829546317e+02,-2.592573853293e+01,12,1.000000000000e+02
1.165630950679e+02,-2.070951045326e+01,12,7.196856730012e+01
1.194431156571e+02,-1.626648108089e+01,12,5.179474679231e+01
1.214111512293e+02,-1.262995172217e+01,12,3.727593720315e+01
1.227575293287e+02,-9.729323334969e+00,12,2.682695795280e+01
1.236851303641e+02,-7.454390111376e+00,12,1.930697728883e+01
1.243308213663e+02,-5.690022433583e+00,12,1.389495494373e+01
1.247855226825e+02,-4.331883118098e+00,12,1.000000000000e+01
1.251094599193e+02,-3.291795772071e+00,12,7.196856730012e+00
1.253427350850e+02,-2.498109212315e+00,12,5.179474679231e+00
1.255123255415e+02,-1.893965582208e+00,12,3.727593720315e+00
1.256366178426e+02,-1.434920193735e+00,12,2.682695795280e+00
1.257283225292e+02,-1.086573592084e+00,12,1.930697728883e+00
1.257963511737e+02,-8.224786516661e-01,12,1.389495494373e+00
1.258470347790e+02,-6.223959865809e-01,12,1.000000000000e+00
1.258849243199e+02,-4.708872008715e-01,12,7.196856730012e-01
1.259133245599e+02,-3.562034213938e-01,12,5.179474679231e-01
1.259346557609e+02,-2.694186084175e-01,12,3.727593720315e-01
1.259507027672e+02,-2.037596705238e-01,12,2.682695795280e-01
1.259627891954e+02,-1.540918321442e-01,12,1.930697728883e-01
1.259719009732e+02,-1.165249608844e-01,12,1.389495494373e-01
1.259787750431e+02,-8.811334520820e-02,12,1.000000000000e-01
1.259839637274e+02,-6.662724701591e-02,12,7.196856730012e-02
1.259878818417e+02,-5.037935208886e-02,12,5.179474679231e-02
1.259908414272e+02,-3.809308399201e-02,12,3.727593720315e-02
1.259930775014e+02,-2.880277204811e-02,12,2.682695795280e-02
1.259947672357e+02,-2.177801825625e-02,12,1.930697728883e-02
1.259960442886e+02,-1.646642582989e-02,12,1.389495494373e-02
1.259970095466e+02,-1.245024778989e-02,12,1.000000000000e-02
1.028517309069e+01,-1.141341799798e+00,13,1.000000000000e+05
1.038136267650e+01,-1.507288184085e+00,13,7.196856730012e+04
1.051168448747e+01,-1.989559127202e+00,13,5.179474679231e+04
1.068941992550e+01,-2.624329218750e+00,13,3.727593720315e+04
1.093376402754e+01,-3.458360051445e+00,13,2.682695795280e+04
1.127285577356e+01,-4.551518298902e+00,13,1.930697728883e+04
1.174849221101e+01,-5.979333983233e+00,13,1.389495494373e+04
1.242341175407e+01,-7.834929365247e+00,13,1.000000000000e+04
1.339231617120e+01,-1.022884107387e+01,13,7.196856730012e+03
1.479783521533e+01,-1.328375353424e+01,13,5.179474679231e+03
1.685170005569e+01,-1.711862857328e+01,13,3.727593720315e+03
1.985781528289e+01,-2.181324109516e+01,13,2.682695795280e+03
2.422476979609e+01,-2.734173322063e+01,13,1.930697728883e+03
3.043811297363e+01,-3.346973709483e+01,13,1.389495494373e+03
3.894402364050e+01,-3.963907653938e+01,13,1.000000000000e+03
4.990935942532e+01,-4.492785256080e+01,13,7.196856730012e+02
6.292599871086e+01,-4.822789095627e+01,13,5.179474679231e+02
7.689756807409e+01,-4.868848849115e+01,13,3.727593720315e+02
9.034501673648e+01,-4.618082011596e+01,13,2.682695795280e+02
1.020041393291e+02,-4.137621688109e+01,13,1.930697728883e+02
1.112548126759e+02,-3.536070804290e+01,13,1.389495494373e+02
1.181193219563e+02,-2.914428779103e+01,13,1.000000000000e+02
1.229902571025e+02,-2.339766419318e+01,13,7.196856730012e+01
1.263589701795e+02,-1.844171449550e+01,13,5.179474679231e+01
1.286631669033e+02,-1.435285385842e+01,13,3.727593720315e+01
1.302380631933e+02,-1.107446475807e+01,13,2.682695795280e+01
1.313208687792e+02,-8.494472596966e+00,13,1.930697728883e+01
1.320726120762e+02,-6.488956604698e+00,13,1.389495494373e+01
1.326005128101e+02,-4.942814507698e+00,13,1.000000000000e+01
1.329755798652e+02,-3.757498863680e+00,13,7.196856730012e+00
1.332450104937e+02,-2.852321717501e+00,13,5.179474679231e+00
1.334404673018e+02,-2.162953208262e+00,13,3.727593720315e+00
1.335834596233e+02,-1.638955614110e+00,13,2.682695795280e+00
1.336888060505e+02,-1.241212306443e+00,13,1.930697728883e+00
1.337668618470e+02,-9.396081255984e-01,13,1.389495494373e+00
1.338249613854e+02,-7.110745381708e-01,13,1.000000000000e+00
1.338683628729e+02,-5.380031526504e-01,13,7.196856730012e-01
1.339008759961e+02,-4.069871532812e-01,13,5.179474679231e-01
1.339252855633e+02,-3.078372892541e-01,13,3.727593720315e-01
1.339436421269e+02,-2.328199321681e-01,13,2.682695795280e-01
1.339574644978e+02,-1.760709841050e-01,13,1.930697728883e-01
1.339678829120e+02,-1.331471409467e-01,13,1.389495494373e-01
1.339757415435e+02,-1.006834571905e-01,13,1.000000000000e-01
1.339816727143e+02,-7.613265563851e-02,13,7.196856730012e-02
1.339861511102e+02,-5.756701510731e-02,13,5.179474679231e-02
1.339895336866e+02,-4.352800837340e-02,13,3.727593720315e-02
1.339920892179e+02,-3.291229024300e-02,13,2.682695795280e-02
1.339940202832e+02,-2.488530953815e-02,13,1.930697728883e-02
1.339954796853e+02,-1.881588679038e-02,13,1.389495494373e-02
1.339965827477e+02,-1.422668915712e-02,13,1.000000000000e-02
1.028457589102e+01,-1.141659673198e+00,14,1.000000000000e+05
1.038032273382e+01,-1.507849422332e+00,14,7.196856730012e+04
1.050987636108e+01,-1.990552755811e+00,14,5.179474679231e+04
1.068628278025e+01,-2.626094376981e+00,14,3.727593720315e+04
1.092833670739e+01,-3.461509003141e+00,14,2.682695795280e+04
1.126350398577e+01,-4.557164180745e+00,14,1.930697728883e+04
1.173246869866e+01,-5.989515620757e+00,14,1.389495494373e+04
1.239617618704e+01,-7.853407327515e+00,14,1.000000000000e+04
1.334655771788e+01,-1.026258757868e+01,14,7.196856730012e+03
1.472226118234e+01,-1.334570850193e+01,14,5.179474679231e+03
1.673005441858e+01,-1.723264725952e+01,14,3.727593720315e+03
1.966961415897e+01,-2.202243892504e+01,14,2.682695795280e+03
2.395131760158e+01,-2.772090068629e+01,14,1.930697728883e+03
3.008022944554e+01,-3.413924923217e+01,14,1.389495494373e+03
3.855816760127e+01,-4.076910653683e+01,14,1.000000000000e+03
4.965722016749e+01,-4.670980372712e+01,14,7.196856730012e+02
6.310235751011e+01,-5.079353779065e+01,14,5.179474679231e+02
7.787946761437e+01,-5.200417849543e+01,14,3.727593720315e+02
9.245424851502e+01,-5.000560302425e+01,14,2.682695795280e+02
1.053759977665e+02,-4.534402528219e+01,14,1.930697728883e+02
1.158153181453e+02,-3.912580101657e+01,14,1.389495494373e+02
1.236631045408e+02,-3.247973095741e+01,14,1.000000000000e+02
1.292776369795e+02,-2.620909657657e+01,14,7.196856730012e+01
1.331773861021e+02,-2.073098023227e+01,14,5.179474679231e+01
1.358486301578e+02,-1.617373022503e+01,14,3.727593720315e+01
1.376734368730e+02,-1.250012756619e+01,14,2.682695795280e+01
1.389258846849e+02,-9.598923804078e+00,14,1.930697728883e+01
1.397933316232e+02,-7.338441460065e+00,14,1.389495494373e+01
1.404008895650e+02,-5.592985733414e+00,14,1.000000000000e+01
1.408314400625e+02,-4.253425789510e+00,14,7.196856730012e+00
1.411399948146e+02,-3.229690586238e+00,14,5.179474679231e+00
1.413633691944e+02,-2.449617296553e+00,14,3.727593720315e+00
1.415264982590e+02,-1.856449528101e+00,14,2.682695795280e+00
1.416465059004e+02,-1.406079125333e+00,14,1.930697728883e+00
1.417353208097e+02,-1.064500326324e+00,14,1.389495494373e+00
1.418013672198e+02,-8.056389612361e-01,14,1.000000000000e+00
1.418506691152e+02,-6.095787111320e-01,14,7.196856730012e-01
1.418875813640e+02,-4.611480520627e-01,14,5.179474679231e-01
1.419152814303e+02,-3.488124220276e-01,14,3.727593720315e-01
1.419361054797e+02,-2.638148118120e-01,14,2.682695795280e-01
1.419517817890e+02,-1.995138538662e-01,14,1.930697728883e-01
1.419635952460e+02,-1.508765765228e-01,14,1.389495494373e-01
1.419725048188e+02,-1.140910685628e-01,14,1.000000000000e-01
1.419792283998e+02,-8.627146798218e-02,14,7.196856730012e-02
1.419843046723e+02,-6.523368988364e-02,14,5.179474679231e-02
1.419881385778e+02,-4.932516632702e-02,14,3.727593720315e-02
